2013-11-11 18:57:28 [INFO] [ForgeModLoader] Forge Mod Loader version 6.2.62.871 for Minecraft 1.6.2 loading
2013-11-11 18:57:28 [INFO] [ForgeModLoader] Java is Java HotSpot(TM) 64-Bit Server VM, version 1.7.0_45, running on Windows 7:amd64:6.1, installed at C:\Program Files\Java\jre7
2013-11-11 18:57:28 [FINE] [ForgeModLoader] Java classpath at launch is forge.jar
2013-11-11 18:57:28 [FINE] [ForgeModLoader] Java library path at launch is C:\Windows\system32;C:\Windows\Sun\Java\bin;C:\Windows\system32;C:\Windows;C:\Program Files (x86)\AMD APP\bin\x86_64;C:\Program Files (x86)\AMD APP\bin\x86;C:\Program Files\Common Files\Microsoft Shared\Windows Live;C:\Program Files (x86)\NVIDIA Corporation\PhysX\Common;C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\Program Files (x86)\ATI Technologies\ATI.ACE\Core-Static;C:\Program Files (x86)\Common Files\ACD Systems\EN;C:\Program Files (x86)\Common Files\ACD Systems;C:\Program Files (x86)\Smart Projects\IsoBuster;C:\Program Files (x86)\QuickTime\QTSystem\;C:\Program Files\Java\jdk1.7.0_45\bin;C:\Users\Daniel\Ant\apache-ant-1.9.2\bin;C:\WINDOWS\system32;C:\WINDOWS;C:\Program Files (x86)\Java\jdk1.7.0_17\bin;C:\Users\Daniel\AppData\Local\Gource\cmd;.
2013-11-11 18:57:28 [FINE] [ForgeModLoader] Enabling runtime deobfuscation
2013-11-11 18:57:28 [FINE] [ForgeModLoader] Instantiating coremod class FMLCorePlugin
2013-11-11 18:57:28 [FINE] [ForgeModLoader] Loaded coremod FMLCorePlugin
2013-11-11 18:57:28 [FINE] [ForgeModLoader] Instantiating coremod class FMLForgePlugin
2013-11-11 18:57:28 [FINE] [ForgeModLoader] Loaded coremod FMLForgePlugin
2013-11-11 18:57:28 [FINE] [ForgeModLoader] All fundamental core mods are successfully located
2013-11-11 18:57:28 [FINE] [ForgeModLoader] Discovering coremods
2013-11-11 18:57:28 [FINEST] [ForgeModLoader] Registering transformer cpw.mods.fml.common.asm.transformers.AccessTransformer
2013-11-11 18:57:29 [INFO] [STDOUT] Loaded 39 rules from AccessTransformer config file fml_at.cfg
2013-11-11 18:57:29 [FINEST] [ForgeModLoader] Registering transformer cpw.mods.fml.common.asm.transformers.MarkerTransformer
2013-11-11 18:57:29 [FINEST] [ForgeModLoader] Registering transformer cpw.mods.fml.common.asm.transformers.SideTransformer
2013-11-11 18:57:29 [FINEST] [ForgeModLoader] Registering transformer net.minecraftforge.transformers.ForgeAccessTransformer
2013-11-11 18:57:29 [INFO] [STDOUT] Loaded 107 rules from AccessTransformer config file forge_at.cfg
2013-11-11 18:57:29 [FINEST] [ForgeModLoader] Registering transformer net.minecraftforge.transformers.EventTransformer
2013-11-11 18:57:29 [FINE] [ForgeModLoader] Running coremod plugins
2013-11-11 18:57:29 [FINE] [ForgeModLoader] Running coremod plugin FMLCorePlugin
2013-11-11 18:57:34 [FINE] [ForgeModLoader] Successfully applied runtime patches for net.minecraft.world.gen.MapGenCaves (new size 5863)
2013-11-11 18:57:34 [FINE] [ForgeModLoader] Runtime patching class net.minecraft.world.gen.MapGenRavine (input size 3290), found 1 patch
2013-11-11 18:57:34 [FINE] [ForgeModLoader] Successfully applied runtime patches for net.minecraft.world.gen.MapGenRavine (new size 5438)
2013-11-11 18:57:34 [FINE] [ForgeModLoader] Runtime patching class net.minecraft.world.gen.structure.MapGenStronghold (input size 3254), found 1 patch
2013-11-11 18:57:34 [FINE] [ForgeModLoader] Successfully applied runtime patches for net.minecraft.world.gen.structure.MapGenStronghold (new size 4260)
2013-11-11 18:57:35 [FINE] [ForgeModLoader] Runtime patching class net.minecraft.world.SpawnerAnimals (input size 5307), found 1 patch
2013-11-11 18:57:35 [FINE] [ForgeModLoader] Successfully applied runtime patches for net.minecraft.world.SpawnerAnimals (new size 7609)
2013-11-11 18:57:35 [FINE] [ForgeModLoader] Runtime patching class net.minecraft.entity.EntityTracker (input size 4614), found 1 patch
2013-11-11 18:57:35 [FINE] [ForgeModLoader] Successfully applied runtime patches for net.minecraft.entity.EntityTracker (new size 5995)
2013-11-11 18:57:35 [INFO] [ForgeModLoader] Loading dimension 0 (world) (net.minecraft.server.dedicated.DedicatedServer@22e9ac75)
2013-11-11 18:57:35 [FINE] [ForgeModLoader] Runtime patching class net.minecraft.world.gen.ChunkProviderEnd (input size 5462), found 1 patch
2013-11-11 18:57:35 [FINE] [ForgeModLoader] Successfully applied runtime patches for net.minecraft.world.gen.ChunkProviderEnd (new size 8907)
2013-11-11 18:57:35 [INFO] [ForgeModLoader] Loading dimension 1 (world) (net.minecraft.server.dedicated.DedicatedServer@22e9ac75)
2013-11-11 18:57:35 [FINE] [ForgeModLoader] Runtime patching class net.minecraft.world.gen.ChunkProviderHell (input size 8054), found 1 patch
2013-11-11 18:57:35 [FINE] [ForgeModLoader] Successfully applied runtime patches for net.minecraft.world.gen.ChunkProviderHell (new size 13481)
2013-11-11 18:57:35 [INFO] [ForgeModLoader] Loading dimension -1 (world) (net.minecraft.server.dedicated.DedicatedServer@22e9ac75)
2013-11-11 18:57:35 [INFO] [Minecraft-Server] Preparing start region for level 0
2013-11-11 18:57:35 [FINE] [ForgeModLoader] Runtime patching class net.minecraft.world.gen.structure.ComponentMineshaftCorridor (input size 4979), found 1 patch
2013-11-11 18:57:35 [FINE] [ForgeModLoader] Successfully applied runtime patches for net.minecraft.world.gen.structure.ComponentMineshaftCorridor (new size 6131)
2013-11-11 18:57:35 [FINE] [ForgeModLoader] Runtime patching class net.minecraft.entity.item.EntityMinecartContainer (input size 3861), found 1 patch
2013-11-11 18:57:35 [FINE] [ForgeModLoader] Successfully applied runtime patches for net.minecraft.entity.item.EntityMinecartContainer (new size 5287)
2013-11-11 18:57:35 [FINE] [ForgeModLoader] Runtime patching class net.minecraft.world.gen.feature.WorldGenDungeons (input size 3392), found 1 patch
2013-11-11 18:57:35 [FINE] [ForgeModLoader] Successfully applied runtime patches for net.minecraft.world.gen.feature.WorldGenDungeons (new size 3981)
2013-11-11 18:57:35 [FINE] [ForgeModLoader] Runtime patching class net.minecraft.entity.EntityList (input size 5436), found 1 patch
2013-11-11 18:57:35 [FINE] [ForgeModLoader] Successfully applied runtime patches for net.minecraft.entity.EntityList (new size 6703)
2013-11-11 18:57:35 [FINE] [ForgeModLoader] Runtime patching class net.minecraft.entity.item.EntityMinecartEmpty (input size 551), found 1 patch
2013-11-11 18:57:35 [FINE] [ForgeModLoader] Successfully applied runtime patches for net.minecraft.entity.item.EntityMinecartEmpty (new size 1143)
2013-11-11 18:57:35 [FINE] [ForgeModLoader] Runtime patching class net.minecraft.entity.item.EntityMinecartFurnace (input size 3102), found 1 patch
2013-11-11 18:57:35 [FINE] [ForgeModLoader] Successfully applied runtime patches for net.minecraft.entity.item.EntityMinecartFurnace (new size 4143)
2013-11-11 18:57:35 [FINE] [ForgeModLoader] Runtime patching class net.minecraft.entity.item.EntityMinecartHopper (input size 2390), found 1 patch
2013-11-11 18:57:35 [FINE] [ForgeModLoader] Successfully applied runtime patches for net.minecraft.entity.item.EntityMinecartHopper (new size 3486)
2013-11-11 18:57:35 [FINE] [ForgeModLoader] Runtime patching class net.minecraft.entity.passive.EntityVillager (input size 14263), found 1 patch
2013-11-11 18:57:35 [FINE] [ForgeModLoader] Successfully applied runtime patches for net.minecraft.entity.passive.EntityVillager (new size 17345)
2013-11-11 18:57:35 [FINE] [ForgeModLoader] Runtime patching class net.minecraft.entity.EntityTrackerEntry (input size 9464), found 1 patch
2013-11-11 18:57:35 [FINE] [ForgeModLoader] Successfully applied runtime patches for net.minecraft.entity.EntityTrackerEntry (new size 11376)
2013-11-11 18:57:35 [FINE] [ForgeModLoader] Runtime patching class net.minecraft.server.management.PlayerInstance (input size 3641), found 1 patch
2013-11-11 18:57:35 [FINE] [ForgeModLoader] Successfully applied runtime patches for net.minecraft.server.management.PlayerInstance (new size 4748)
2013-11-11 18:57:35 [FINE] [ForgeModLoader] Runtime patching class net.minecraft.world.gen.structure.ComponentScatteredFeatureDesertPyramid (input size 5741), found 1 patch
2013-11-11 18:57:35 [FINE] [ForgeModLoader] Successfully applied runtime patches for net.minecraft.world.gen.structure.ComponentScatteredFeatureDesertPyramid (new size 6307)
2013-11-11 18:57:35 [FINE] [ForgeModLoader] Runtime patching class net.minecraft.world.gen.structure.ComponentScatteredFeatureJunglePyramid (input size 5436), found 1 patch
2013-11-11 18:57:35 [FINE] [ForgeModLoader] Successfully applied runtime patches for net.minecraft.world.gen.structure.ComponentScatteredFeatureJunglePyramid (new size 5949)
2013-11-11 18:57:35 [FINE] [ForgeModLoader] Runtime patching class net.minecraft.world.gen.structure.ComponentStrongholdChestCorridor (input size 2718), found 1 patch
2013-11-11 18:57:35 [FINE] [ForgeModLoader] Successfully applied runtime patches for net.minecraft.world.gen.structure.ComponentStrongholdChestCorridor (new size 3320)
2013-11-11 18:57:35 [FINE] [ForgeModLoader] Runtime patching class net.minecraft.world.gen.structure.ComponentStrongholdLibrary (input size 3756), found 1 patch
2013-11-11 18:57:35 [FINE] [ForgeModLoader] Successfully applied runtime patches for net.minecraft.world.gen.structure.ComponentStrongholdLibrary (new size 4369)
2013-11-11 18:57:35 [FINE] [ForgeModLoader] Runtime patching class net.minecraft.world.gen.structure.ComponentStrongholdRoomCrossing (input size 3584), found 1 patch
2013-11-11 18:57:35 [FINE] [ForgeModLoader] Successfully applied runtime patches for net.minecraft.world.gen.structure.ComponentStrongholdRoomCrossing (new size 4140)
2013-11-11 18:57:35 [FINE] [ForgeModLoader] Runtime patching class net.minecraft.world.gen.structure.ComponentVillageHouse2 (input size 3516), found 1 patch
2013-11-11 18:57:35 [FINE] [ForgeModLoader] Successfully applied runtime patches for net.minecraft.world.gen.structure.ComponentVillageHouse2 (new size 4264)
2013-11-11 18:57:36 [FINE] [ForgeModLoader] Runtime patching class net.minecraft.world.gen.structure.ComponentVillage (input size 2927), found 1 patch
2013-11-11 18:57:36 [FINE] [ForgeModLoader] Successfully applied runtime patches for net.minecraft.world.gen.structure.ComponentVillage (new size 5233)
2013-11-11 18:57:36 [FINE] [ForgeModLoader] Runtime patching class net.minecraft.enchantment.Enchantment (input size 3121), found 1 patch
2013-11-11 18:57:36 [FINE] [ForgeModLoader] Successfully applied runtime patches for net.minecraft.enchantment.Enchantment (new size 4234)
2013-11-11 18:57:36 [INFO] [Minecraft-Server] Preparing spawn area: 7%
2013-11-11 18:57:36 [FINE] [ForgeModLoader] Runtime patching class net.minecraft.network.packet.Packet51MapChunk (input size 3592), found 1 patch
2013-11-11 18:57:36 [FINE] [ForgeModLoader] Successfully applied runtime patches for net.minecraft.network.packet.Packet51MapChunk (new size 4927)
2013-11-11 18:57:36 [FINE] [ForgeModLoader] Runtime patching class net.minecraft.network.packet.Packet52MultiBlockChange (input size 2341), found 1 patch
2013-11-11 18:57:36 [FINE] [ForgeModLoader] Successfully applied runtime patches for net.minecraft.network.packet.Packet52MultiBlockChange (new size 3047)
2013-11-11 18:57:36 [FINE] [ForgeModLoader] Runtime patching class net.minecraft.network.packet.Packet56MapChunks (input size 3184), found 1 patch
2013-11-11 18:57:36 [FINE] [ForgeModLoader] Successfully applied runtime patches for net.minecraft.network.packet.Packet56MapChunks (new size 4773)
2013-11-11 18:57:37 [INFO] [Minecraft-Server] Preparing spawn area: 21%
2013-11-11 18:57:38 [INFO] [Minecraft-Server] Preparing spawn area: 37%
2013-11-11 18:57:39 [INFO] [Minecraft-Server] Preparing spawn area: 54%
2013-11-11 18:57:40 [INFO] [Minecraft-Server] Preparing spawn area: 68%
2013-11-11 18:57:40 [FINE] [ForgeModLoader] Runtime patching class net.minecraft.entity.ai.EntityAIAttackOnCollide (input size 2127), found 1 patch
2013-11-11 18:57:40 [FINE] [ForgeModLoader] Successfully applied runtime patches for net.minecraft.entity.ai.EntityAIAttackOnCollide (new size 2854)
2013-11-11 18:57:41 [INFO] [Minecraft-Server] Preparing spawn area: 81%
2013-11-11 18:57:41 [FINE] [ForgeModLoader] Runtime patching class net.minecraft.block.BlockBaseRailLogic (input size 5119), found 1 patch
2013-11-11 18:57:41 [FINE] [ForgeModLoader] Successfully applied runtime patches for net.minecraft.block.BlockBaseRailLogic (new size 6158)
2013-11-11 18:57:42 [INFO] [Minecraft-Server] Preparing spawn area: 97%
2013-11-11 18:57:42 [INFO] [Minecraft-Server] Done (7,644s)! For help, type "help" or "?"
2013-11-11 18:57:42 [FINEST] [mcp] Sending event FMLServerStartingEvent to mod mcp
2013-11-11 18:57:42 [FINEST] [mcp] Sent event FMLServerStartingEvent to mod mcp
2013-11-11 18:57:42 [FINEST] [FML] Sending event FMLServerStartingEvent to mod FML
2013-11-11 18:57:42 [FINEST] [FML] Sent event FMLServerStartingEvent to mod FML
2013-11-11 18:57:42 [FINEST] [Forge] Sending event FMLServerStartingEvent to mod Forge
2013-11-11 18:57:42 [FINEST] [Forge] Sent event FMLServerStartingEvent to mod Forge
2013-11-11 18:57:42 [FINEST] [mcp] Sending event FMLServerStartedEvent to mod mcp
2013-11-11 18:57:42 [FINEST] [mcp] Sent event FMLServerStartedEvent to mod mcp
2013-11-11 18:57:42 [FINEST] [FML] Sending event FMLServerStartedEvent to mod FML
2013-11-11 18:57:42 [FINEST] [FML] Sent event FMLServerStartedEvent to mod FML
2013-11-11 18:57:42 [FINEST] [Forge] Sending event FMLServerStartedEvent to mod Forge
2013-11-11 18:57:42 [FINEST] [Forge] Sent event FMLServerStartedEvent to mod Forge
2013-11-11 18:57:42 [FINE] [ForgeModLoader] Runtime patching class net.minecraft.world.ChunkCache (input size 1872), found 1 patch
2013-11-11 18:57:42 [FINE] [ForgeModLoader] Successfully applied runtime patches for net.minecraft.world.ChunkCache (new size 6698)
2013-11-11 18:57:43 [FINE] [ForgeModLoader] Runtime patching class net.minecraft.enchantment.EnchantmentHelper (input size 6149), found 1 patch
2013-11-11 18:57:43 [FINE] [ForgeModLoader] Successfully applied runtime patches for net.minecraft.enchantment.EnchantmentHelper (new size 8100)
2013-11-11 18:58:27 [FINE] [ForgeModLoader] Runtime patching class net.minecraft.nbt.CompressedStreamTools (input size 1689), found 1 patch
2013-11-11 18:58:27 [FINE] [ForgeModLoader] Successfully applied runtime patches for net.minecraft.nbt.CompressedStreamTools (new size 3869)
2013-11-11 18:59:55 [INFO] [Minecraft-Server] Stopping the server
2013-11-11 18:59:55 [FINEST] [mcp] Sending event FMLServerStoppingEvent to mod mcp
2013-11-11 18:59:55 [FINEST] [mcp] Sent event FMLServerStoppingEvent to mod mcp
2013-11-11 18:59:55 [FINEST] [FML] Sending event FMLServerStoppingEvent to mod FML
2013-11-11 18:59:55 [FINEST] [FML] Sent event FMLServerStoppingEvent to mod FML
2013-11-11 18:59:55 [FINEST] [Forge] Sending event FMLServerStoppingEvent to mod Forge
2013-11-11 18:59:55 [FINEST] [Forge] Sent event FMLServerStoppingEvent to mod Forge
2013-11-11 18:59:55 [INFO] [Minecraft-Server] Stopping server
2013-11-11 18:59:55 [INFO] [Minecraft-Server] Saving players
2013-11-11 18:59:55 [INFO] [Minecraft-Server] Saving worlds
2013-11-11 18:59:55 [INFO] [Minecraft-Server] Saving chunks for level 'world'/Overworld
2013-11-11 18:59:55 [INFO] [STDERR] java.net.SocketException: socket closed
2013-11-11 18:59:55 [INFO] [STDERR] 	at java.net.DualStackPlainSocketImpl.accept0(Native Method)
2013-11-11 18:59:55 [INFO] [STDERR] 	at java.net.DualStackPlainSocketImpl.socketAccept(Unknown Source)
2013-11-11 18:59:55 [INFO] [STDERR] 	at java.net.AbstractPlainSocketImpl.accept(Unknown Source)
2013-11-11 18:59:55 [INFO] [STDERR] 	at java.net.PlainSocketImpl.accept(Unknown Source)
2013-11-11 18:59:55 [INFO] [STDERR] 	at java.net.ServerSocket.implAccept(Unknown Source)
2013-11-11 18:59:55 [INFO] [STDERR] 	at java.net.ServerSocket.accept(Unknown Source)
2013-11-11 18:59:55 [INFO] [STDERR] 	at net.minecraft.server.ServerListenThread.run(ServerListenThread.java:80)
2013-11-11 18:59:55 [INFO] [Minecraft-Server] Closing listening thread
2013-11-11 18:59:55 [INFO] [Minecraft-Server] Saving chunks for level 'world'/Nether
2013-11-11 18:59:55 [INFO] [Minecraft-Server] Saving chunks for level 'world'/The End
2013-11-11 18:59:55 [INFO] [ForgeModLoader] Unloading dimension 0
2013-11-11 18:59:55 [INFO] [ForgeModLoader] Unloading dimension -1
2013-11-11 18:59:55 [INFO] [ForgeModLoader] Unloading dimension 1
2013-11-11 18:59:55 [FINEST] [mcp] Sending event FMLServerStoppedEvent to mod mcp
2013-11-11 18:59:55 [FINEST] [mcp] Sent event FMLServerStoppedEvent to mod mcp
2013-11-11 18:59:55 [FINEST] [FML] Sending event FMLServerStoppedEvent to mod FML
2013-11-11 18:59:55 [FINEST] [FML] Sent event FMLServerStoppedEvent to mod FML
2013-11-11 18:59:55 [FINEST] [Forge] Sending event FMLServerStoppedEvent to mod Forge
2013-11-11 18:59:55 [FINEST] [Forge] Sent event FMLServerStoppedEvent to mod Forge
2013-11-11 18:59:55 [INFO] [Minecraft-Server] Stopping server
2013-11-11 18:59:55 [INFO] [Minecraft-Server] Saving players
2013-11-11 18:59:55 [INFO] [Minecraft-Server] Saving worlds
